image,xmin,xmax,ymin,ymax,label
map2202.jpg,212,215,238,241,119
map2202.jpg,215,217,241,243,28
map2203.jpg,83,43,109,69,40
map2203.jpg,23,187,49,213,24
map2203.jpg,144,151,170,177,72
map2203.jpg,61,98,87,124,111
map2203.jpg,17,139,43,165,36
map2203.jpg,39,145,65,171,78
map2203.jpg,213,121,239,147,18
map2203.jpg,51,205,77,231,107
map2203.jpg,78,183,104,209,119
map2203.jpg,171,68,197,94,28
map2204.jpg,54,84,80,110,154
map2204.jpg,181,108,207,134,38
map2204.jpg,122,113,148,139,33
map2204.jpg,188,182,214,208,93
map2204.jpg,197,102,223,128,30
map2204.jpg,38,75,64,101,7
map2204.jpg,210,184,236,210,118
map2204.jpg,191,213,217,239,47
map2204.jpg,140,187,166,213,109
map2204.jpg,145,199,171,225,88
map2205.jpg,40,71,66,97,154
map2205.jpg,161,128,187,154,38
map2205.jpg,183,142,209,168,33
map2205.jpg,142,81,168,107,93
map2205.jpg,171,65,197,91,30
map2205.jpg,118,192,144,218,7
map2205.jpg,163,68,189,94,118
map2205.jpg,76,52,102,78,47
map2205.jpg,195,183,221,209,109
map2205.jpg,17,166,43,192,88
map2206.jpg,106,166,132,192,105
map2206.jpg,190,124,216,150,106
map2206.jpg,79,105,105,131,135
map2206.jpg,25,27,51,53,71
map2206.jpg,86,199,112,225,108
map2207.jpg,41,69,67,95,105
map2207.jpg,114,171,140,197,106
map2207.jpg,36,52,62,78,135
map2207.jpg,168,67,194,93,71
map2207.jpg,80,55,106,81,108
map2208.jpg,21,162,47,188,44
map2208.jpg,163,23,189,49,118
map2208.jpg,75,67,101,93,116
map2208.jpg,26,123,52,149,154
map2208.jpg,112,26,138,52,55
map2208.jpg,90,213,116,239,127
map2208.jpg,14,211,40,237,17
map2208.jpg,180,182,206,208,96
map2208.jpg,179,145,205,171,89
map2208.jpg,34,91,60,117,122
map2209.jpg,139,189,165,215,44
map2209.jpg,106,96,132,122,118
map2209.jpg,153,85,179,111,116
map2209.jpg,78,200,104,226,154
map2209.jpg,79,163,105,189,55
map2209.jpg,94,153,120,179,127
map2209.jpg,32,49,58,75,17
map2209.jpg,157,75,183,101,96
map2209.jpg,200,76,226,102,89
map2209.jpg,57,137,83,163,122
map2210.jpg,16,94,42,120,1
map2210.jpg,17,137,43,163,7
map2210.jpg,179,43,205,69,151
map2210.jpg,115,74,141,100,36
map2210.jpg,190,162,216,188,26
map2210.jpg,26,123,52,149,100
map2210.jpg,43,20,69,46,0
map2210.jpg,152,162,178,188,30
map2210.jpg,163,119,189,145,57
map2210.jpg,71,94,97,120,114
map2211.jpg,123,171,149,197,1
map2211.jpg,158,153,184,179,7
map2211.jpg,101,82,127,108,151
map2211.jpg,130,182,156,208,36
map2211.jpg,49,152,75,178,26
map2211.jpg,168,174,194,200,100
map2211.jpg,154,95,180,121,0
map2211.jpg,68,147,94,173,30
map2211.jpg,78,139,104,165,57
map2211.jpg,39,211,65,237,114
map2212.jpg,42,147,68,173,97
map2212.jpg,145,192,171,218,61
map2212.jpg,103,103,129,129,65
map2212.jpg,207,197,233,223,15
map2212.jpg,41,204,67,230,56
map2212.jpg,56,27,82,53,54
map2212.jpg,197,181,223,207,68
map2212.jpg,43,85,69,111,45
map2212.jpg,71,98,97,124,16
map2212.jpg,168,78,194,104,131
map2213.jpg,84,54,110,80,97
map2213.jpg,41,17,67,43,61
map2213.jpg,108,137,134,163,65
map2213.jpg,145,44,171,70,15
map2213.jpg,105,59,131,85,56
map2213.jpg,150,165,176,191,54
map2213.jpg,35,185,61,211,68
map2213.jpg,186,45,212,71,45
map2213.jpg,165,68,191,94,16
map2213.jpg,216,93,242,119,131
map2214.jpg,91,28,117,54,86
map2214.jpg,139,179,165,205,52
map2214.jpg,98,27,124,53,146
map2214.jpg,32,165,58,191,145
map2214.jpg,197,105,223,131,67
map2214.jpg,169,200,195,226,53
map2214.jpg,41,169,67,195,48
map2214.jpg,15,30,41,56,64
map2214.jpg,65,159,91,185,111
map2214.jpg,183,74,209,100,34
map2215.jpg,65,70,91,96,86
map2215.jpg,90,137,116,163,52
map2215.jpg,130,128,156,154,146
map2215.jpg,155,152,181,178,145
map2215.jpg,171,185,197,211,67
map2215.jpg,197,19,223,45,53
map2215.jpg,143,200,169,226,48
map2215.jpg,177,210,203,236,64
map2215.jpg,146,25,172,51,111
map2215.jpg,140,205,166,231,34
map2216.jpg,156,110,182,136,136
map2216.jpg,118,115,144,141,117
map2216.jpg,121,167,147,193,21
map2216.jpg,69,64,95,90,2
map2216.jpg,35,123,61,149,69
map2216.jpg,103,71,129,97,138
map2216.jpg,169,96,195,122,41
map2216.jpg,28,117,54,143,4
map2216.jpg,184,160,210,186,31
map2216.jpg,17,78,43,104,112
map2217.jpg,171,216,197,242,136
map2217.jpg,183,138,209,164,117
map2217.jpg,184,143,210,169,21
map2217.jpg,196,79,222,105,2
map2217.jpg,177,163,203,189,69
map2217.jpg,43,115,69,141,138
map2217.jpg,208,95,234,121,41
map2217.jpg,129,177,155,203,4
map2217.jpg,56,111,82,137,31
map2217.jpg,204,56,230,82,112
map2218.jpg,186,14,212,40,46
map2218.jpg,169,45,195,71,23
map2218.jpg,166,152,192,178,73
map2218.jpg,152,154,178,180,149
map2218.jpg,138,132,164,158,150
map2218.jpg,121,45,147,71,77
map2218.jpg,75,187,101,213,60
map2218.jpg,54,141,80,167,43
map2218.jpg,210,38,236,64,13
map2218.jpg,196,205,222,231,82
map2219.jpg,115,217,141,243,46
map2219.jpg,17,147,43,173,23
map2219.jpg,106,77,132,103,73
map2219.jpg,13,59,39,85,149
map2219.jpg,79,143,105,169,150
map2219.jpg,189,148,215,174,77
map2219.jpg,144,38,170,64,60
map2219.jpg,65,92,91,118,43
map2219.jpg,70,113,96,139,13
map2219.jpg,203,180,229,206,82
map2220.jpg,205,20,231,46,152
map2220.jpg,90,208,116,234,134
map2220.jpg,35,105,61,131,148
map2220.jpg,121,142,147,168,93
map2220.jpg,158,142,184,168,80
map2220.jpg,211,120,237,146,22
map2220.jpg,81,95,107,121,6
map2220.jpg,69,94,95,120,70
map2220.jpg,62,92,88,118,102
map2220.jpg,18,126,44,152,40
map2221.jpg,186,206,212,232,152
map2221.jpg,193,207,219,233,134
map2221.jpg,115,210,141,236,148
map2221.jpg,25,99,51,125,93
map2221.jpg,153,141,179,167,80
map2221.jpg,63,29,89,55,22
map2221.jpg,174,187,200,213,6
map2221.jpg,201,15,227,41,70
map2221.jpg,172,151,198,177,102
map2221.jpg,125,138,151,164,40
map2222.jpg,217,213,243,239,3
map2222.jpg,57,198,83,224,35
map2222.jpg,21,18,47,44,124
map2222.jpg,205,171,231,197,147
map2222.jpg,79,19,105,45,130
map2222.jpg,75,106,101,132,103
map2222.jpg,52,136,78,162,105
map2222.jpg,29,192,55,218,132
map2222.jpg,201,176,227,202,10
map2222.jpg,92,89,118,115,142
map2223.jpg,62,187,88,213,3
map2223.jpg,165,159,191,185,35
map2223.jpg,123,143,149,169,124
map2223.jpg,116,159,142,185,147
map2223.jpg,163,55,189,81,130
map2223.jpg,103,19,129,45,103
map2223.jpg,199,14,225,40,105
map2223.jpg,38,178,64,204,132
map2223.jpg,140,68,166,94,10
map2223.jpg,37,216,63,242,142
map2224.jpg,77,54,103,80,94
map2224.jpg,151,122,177,148,49
map2224.jpg,186,75,212,101,59
map2224.jpg,98,14,124,40,115
map2224.jpg,167,35,193,61,81
map2224.jpg,173,74,199,100,123
map2224.jpg,24,116,50,142,137
map2224.jpg,209,59,235,85,27
map2224.jpg,187,66,213,92,88
map2224.jpg,185,158,211,184,28
map2225.jpg,131,208,157,234,94
map2225.jpg,106,142,132,168,49
map2225.jpg,104,124,130,150,59
map2225.jpg,92,96,118,122,115
map2225.jpg,122,22,148,48,81
map2225.jpg,138,140,164,166,123
map2225.jpg,64,171,90,197,137
map2225.jpg,200,33,226,59,27
map2225.jpg,48,46,74,72,88
map2225.jpg,154,124,180,150,28
map2226.jpg,205,82,231,108,92
map2226.jpg,155,13,181,39,79
map2226.jpg,47,36,73,62,98
map2226.jpg,22,136,48,162,126
map2226.jpg,19,150,45,176,66
map2226.jpg,71,71,97,97,76
map2226.jpg,208,46,234,72,38
map2226.jpg,190,153,216,179,51
map2226.jpg,17,48,43,74,139
map2226.jpg,77,41,103,67,71
map2227.jpg,101,181,127,207,92
map2227.jpg,35,217,61,243,79
map2227.jpg,13,91,39,117,98
map2227.jpg,69,214,95,240,126
map2227.jpg,143,23,169,49,66
map2227.jpg,79,79,105,105,76
map2227.jpg,41,53,67,79,38
map2227.jpg,181,115,207,141,51
map2227.jpg,30,103,56,129,139
map2227.jpg,160,38,186,64,71
map2228.jpg,72,138,98,164,141
map2228.jpg,209,93,235,119,5
map2228.jpg,74,22,100,48,153
map2228.jpg,118,54,144,80,95
map2228.jpg,22,102,48,128,104
map2228.jpg,180,196,206,222,85
map2228.jpg,194,77,220,103,90
map2228.jpg,210,195,236,221,107
map2228.jpg,164,192,190,218,62
map2228.jpg,103,110,129,136,125
map2229.jpg,119,189,145,215,141
map2229.jpg,190,86,216,112,5
map2229.jpg,194,43,220,69,153
map2229.jpg,183,92,209,118,95
map2229.jpg,79,124,105,150,104
map2229.jpg,174,99,200,125,85
map2229.jpg,166,156,192,182,90
map2229.jpg,143,41,169,67,107
map2229.jpg,26,175,52,201,62
map2229.jpg,25,99,51,125,125
map2230.jpg,140,119,166,145,106
map2230.jpg,74,86,100,112,24
map2230.jpg,91,115,117,141,37
map2230.jpg,46,192,72,218,143
map2230.jpg,215,192,241,218,58
map2230.jpg,139,174,165,200,39
map2230.jpg,126,154,152,180,29
map2230.jpg,53,156,79,182,101
map2230.jpg,40,159,66,185,78
map2230.jpg,104,37,130,63,14
map2231.jpg,85,167,111,193,106
map2231.jpg,208,198,234,224,24
map2231.jpg,166,152,192,178,37
map2231.jpg,73,110,99,136,143
map2231.jpg,130,96,156,122,58
map2231.jpg,72,65,98,91,39
map2231.jpg,39,166,65,192,29
map2231.jpg,67,161,93,187,101
map2231.jpg,55,189,81,215,78
map2231.jpg,102,67,128,93,14
map2232.jpg,124,31,150,57,75
map2232.jpg,65,15,91,41,32
map2232.jpg,44,72,70,98,119
map2232.jpg,116,108,142,134,42
map2232.jpg,65,136,91,162,144
map2232.jpg,117,217,143,243,83
map2232.jpg,86,18,112,44,63
map2232.jpg,86,113,112,139,113
map2232.jpg,137,99,163,125,110
map2232.jpg,116,153,142,179,120
map2233.jpg,165,21,191,47,75
map2233.jpg,167,50,193,76,32
map2233.jpg,92,182,118,208,119
map2233.jpg,213,57,239,83,42
map2233.jpg,199,100,225,126,144
map2233.jpg,196,216,222,242,83
map2233.jpg,177,192,203,218,63
map2233.jpg,68,183,94,209,113
map2233.jpg,132,208,158,234,110
map2233.jpg,41,147,67,173,120
map2234.jpg,119,158,145,184,109
map2234.jpg,75,116,101,142,11
map2234.jpg,205,80,231,106,87
map2234.jpg,207,28,233,54,33
map2234.jpg,189,93,215,119,133
map2234.jpg,140,94,166,120,8
map2234.jpg,150,198,176,224,19
map2234.jpg,172,50,198,76,12
map2234.jpg,83,142,109,168,9
map2234.jpg,175,45,201,71,20
map2235.jpg,187,192,213,218,109
map2235.jpg,15,51,41,77,11
map2235.jpg,79,98,105,124,87
map2235.jpg,17,178,43,204,33
map2235.jpg,48,178,74,204,133
map2235.jpg,122,73,148,99,8
map2235.jpg,29,72,55,98,19
map2235.jpg,140,125,166,151,12
map2235.jpg,146,79,172,105,9
map2235.jpg,30,39,56,65,20
map2236.jpg,175,112,201,138,135
map2236.jpg,38,18,64,44,50
map2236.jpg,118,213,144,239,121
map2236.jpg,98,155,124,181,99
map2236.jpg,181,185,207,211,129
map2236.jpg,124,38,150,64,108
map2236.jpg,211,176,237,202,72
map2236.jpg,198,122,224,148,84
map2236.jpg,27,167,53,193,25
map2236.jpg,208,28,234,54,18
map2237.jpg,205,131,231,157,135
map2237.jpg,216,53,242,79,50
map2237.jpg,45,44,71,70,121
map2237.jpg,28,205,54,231,99
map2237.jpg,106,149,132,175,129
map2237.jpg,68,21,94,47,108
map2237.jpg,123,143,149,169,72
map2237.jpg,149,135,175,161,84
map2237.jpg,103,150,129,176,25
map2237.jpg,104,17,130,43,18
map2238.jpg,210,39,236,65,91
map2238.jpg,204,120,230,146,47
map2238.jpg,29,205,55,231,140
map2238.jpg,85,146,111,172,74
map2238.jpg,170,76,196,102,128
map2239.jpg,106,190,132,216,91
map2239.jpg,80,141,106,167,47
map2239.jpg,114,135,140,161,140
map2239.jpg,158,98,184,124,74
map2239.jpg,146,187,172,213,128
map2240.jpg,173,136,209,172,148
map2240.jpg,173,136,199,162,146
map2240.jpg,26,77,52,103,139
map2240.jpg,184,47,210,73,119
map2240.jpg,103,78,129,104,103
map2240.jpg,155,68,181,94,68
map2240.jpg,142,13,168,39,101
map2240.jpg,195,165,221,191,6
map2240.jpg,124,73,150,99,128
map2240.jpg,75,46,101,72,3
map2240.jpg,136,43,162,69,48
map2241.jpg,195,134,221,160,146
map2241.jpg,18,179,44,205,139
map2241.jpg,178,76,204,102,119
map2241.jpg,38,151,64,177,103
map2241.jpg,57,27,83,53,68
map2241.jpg,80,66,106,92,101
map2241.jpg,156,203,182,229,6
map2241.jpg,201,138,227,164,128
map2241.jpg,146,180,172,206,3
map2241.jpg,147,146,173,172,48
map2242.jpg,179,81,205,107,122
map2242.jpg,164,106,190,132,43
map2242.jpg,29,70,55,96,53
map2242.jpg,185,101,211,127,94
map2242.jpg,102,181,128,207,111
map2242.jpg,83,170,109,196,117
map2242.jpg,94,165,120,191,10
map2242.jpg,79,90,105,116,17
map2242.jpg,84,211,110,237,131
map2242.jpg,130,51,156,77,138
map2243.jpg,101,47,127,73,122
map2243.jpg,35,212,61,238,43
map2243.jpg,68,23,94,49,53
map2243.jpg,204,90,230,116,94
map2243.jpg,114,104,140,130,111
map2243.jpg,182,68,208,94,117
map2243.jpg,56,51,82,77,10
map2243.jpg,36,43,62,69,17
map2243.jpg,107,94,133,120,131
map2243.jpg,82,102,108,128,138
map2244.jpg,184,88,210,114,148
map2244.jpg,168,62,194,88,42
map2244.jpg,78,56,104,82,150
map2244.jpg,208,83,234,109,65
map2244.jpg,34,25,60,51,40
map2244.jpg,180,86,206,112,15
map2244.jpg,171,50,197,76,13
map2244.jpg,217,207,243,233,99
map2244.jpg,113,50,139,76,69
map2244.jpg,184,196,210,222,62
map2245.jpg,34,190,60,216,148
map2245.jpg,54,178,80,204,42
map2245.jpg,175,210,201,236,150
map2245.jpg,144,71,170,97,65
map2245.jpg,119,115,145,141,40
map2245.jpg,182,155,208,181,15
map2245.jpg,51,195,77,221,13
map2245.jpg,156,206,182,232,99
map2245.jpg,142,207,168,233,69
map2245.jpg,65,187,91,213,62
map2246.jpg,173,29,199,55,34
map2246.jpg,85,111,111,137,129
map2246.jpg,28,199,54,225,100
map2246.jpg,81,191,107,217,116
map2246.jpg,27,203,53,229,114
map2246.jpg,49,167,75,193,63
map2246.jpg,101,95,127,121,147
map2246.jpg,166,48,192,74,74
map2246.jpg,118,204,154,240,148
map2246.jpg,118,204,144,230,18
map2246.jpg,177,118,203,144,127
map2247.jpg,157,138,183,164,34
map2247.jpg,78,18,104,44,129
map2247.jpg,193,131,219,157,100
map2247.jpg,80,126,106,152,116
map2247.jpg,35,181,71,217,148
map2247.jpg,35,181,61,207,114
map2247.jpg,144,126,170,152,63
map2247.jpg,136,168,162,194,147
map2247.jpg,178,170,204,196,74
map2247.jpg,40,39,66,65,18
map2247.jpg,117,15,143,41,127
map2248.jpg,147,194,173,220,58
map2248.jpg,205,196,231,222,87
map2248.jpg,92,79,118,105,90
map2248.jpg,88,161,114,187,77
map2248.jpg,27,100,53,126,30
map2248.jpg,55,201,81,227,14
map2248.jpg,84,108,110,134,51
map2248.jpg,152,90,178,116,4
map2248.jpg,195,152,221,178,108
map2248.jpg,94,128,120,154,75
map2249.jpg,28,33,54,59,58
map2249.jpg,136,160,162,186,87
map2249.jpg,24,217,50,243,90
map2249.jpg,205,54,231,80,77
map2249.jpg,30,141,56,167,30
map2249.jpg,190,106,216,132,14
map2249.jpg,87,122,113,148,51
map2249.jpg,120,159,146,185,4
map2249.jpg,171,16,197,42,108
map2249.jpg,144,23,170,49,75
map2250.jpg,25,31,51,57,140
map2250.jpg,21,116,47,142,137
map2250.jpg,183,135,209,161,96
map2250.jpg,185,62,211,88,82
map2250.jpg,133,193,159,219,152
map2250.jpg,178,43,204,69,12
map2250.jpg,48,111,74,137,41
map2250.jpg,65,120,91,146,33
map2250.jpg,173,146,199,172,89
map2250.jpg,185,94,211,120,44
map2251.jpg,163,39,189,65,140
map2251.jpg,83,181,109,207,137
map2251.jpg,190,208,216,234,96
map2251.jpg,193,118,219,144,82
map2251.jpg,179,44,205,70,152
map2251.jpg,158,109,184,135,12
map2251.jpg,215,99,241,125,41
map2251.jpg,178,159,204,185,33
map2251.jpg,184,208,210,234,89
map2251.jpg,129,95,155,121,44
map2252.jpg,95,109,121,135,47
map2252.jpg,212,46,238,72,105
map2252.jpg,65,169,91,195,121
map2252.jpg,48,59,74,85,110
map2252.jpg,169,199,195,225,120
map2252.jpg,58,38,84,64,84
map2252.jpg,130,105,156,131,24
map2252.jpg,27,117,53,143,142
map2252.jpg,102,146,128,172,149
map2252.jpg,96,181,122,207,54
map2253.jpg,170,216,196,242,47
map2253.jpg,148,39,174,65,105
map2253.jpg,144,46,170,72,121
map2253.jpg,121,149,147,175,110
map2253.jpg,48,176,74,202,120
map2253.jpg,60,71,86,97,84
map2253.jpg,41,149,67,175,24
map2253.jpg,124,133,150,159,142
map2253.jpg,150,66,176,92,149
map2253.jpg,102,181,128,207,54
map2254.jpg,170,31,196,57,144
map2254.jpg,155,118,181,144,124
map2254.jpg,38,169,64,195,27
map2254.jpg,176,88,202,114,80
map2254.jpg,185,104,211,130,23
map2254.jpg,159,111,185,137,31
map2254.jpg,26,147,52,173,49
map2254.jpg,15,24,41,50,102
map2254.jpg,118,119,144,145,9
map2254.jpg,83,69,109,95,153
map2255.jpg,20,73,46,99,144
map2255.jpg,202,155,228,181,124
map2255.jpg,200,173,226,199,27
map2255.jpg,185,56,211,82,80
map2255.jpg,80,16,106,42,23
map2255.jpg,61,39,87,65,31
map2255.jpg,76,69,102,95,49
map2255.jpg,197,160,223,186,102
map2255.jpg,13,24,39,50,9
map2255.jpg,185,203,211,229,153
map2256.jpg,117,58,143,84,57
map2256.jpg,83,20,109,46,60
map2256.jpg,79,145,105,171,83
map2256.jpg,60,108,86,134,130
map2256.jpg,24,14,50,40,78
map2256.jpg,24,92,50,118,5
map2256.jpg,146,107,172,133,0
map2256.jpg,204,114,230,140,143
map2256.jpg,106,171,132,197,67
map2256.jpg,186,64,212,90,95
map2257.jpg,64,108,90,134,57
map2257.jpg,155,41,181,67,60
map2257.jpg,186,35,212,61,83
map2257.jpg,14,152,40,178,130
map2257.jpg,78,209,104,235,78
map2257.jpg,23,116,49,142,5
map2257.jpg,56,45,82,71,0
map2257.jpg,186,18,212,44,143
map2257.jpg,208,128,234,154,67
map2257.jpg,68,180,94,206,95
map2258.jpg,135,26,161,52,71
map2258.jpg,213,50,239,76,32
map2258.jpg,45,140,71,166,135
map2258.jpg,69,75,95,101,145
map2258.jpg,103,34,129,60,97
map2258.jpg,209,201,235,227,45
map2258.jpg,216,64,242,90,20
map2258.jpg,148,201,174,227,2
map2258.jpg,69,145,95,171,37
map2258.jpg,37,16,63,42,66
map2259.jpg,92,173,118,199,71
map2259.jpg,22,119,48,145,32
map2259.jpg,155,173,181,199,135
map2259.jpg,98,73,124,99,145
map2259.jpg,69,53,95,79,97
map2259.jpg,177,25,203,51,45
map2259.jpg,75,177,101,203,20
map2259.jpg,102,172,128,198,2
map2259.jpg,205,129,231,155,37
map2259.jpg,107,67,133,93,66
map2260.jpg,20,81,46,107,109
map2260.jpg,145,27,171,53,73
map2260.jpg,14,167,40,193,11
map2260.jpg,125,150,151,176,19
map2260.jpg,47,178,73,204,35
map2260.jpg,191,142,217,168,115
map2260.jpg,158,128,184,154,16
map2260.jpg,108,176,134,202,79
map2260.jpg,114,143,140,169,55
map2260.jpg,131,212,157,238,154
map2261.jpg,43,52,69,78,109
map2261.jpg,145,84,171,110,73
map2261.jpg,137,106,163,132,11
map2261.jpg,163,22,189,48,19
map2261.jpg,35,47,61,73,35
map2261.jpg,103,63,129,89,115
map2261.jpg,116,102,142,128,16
map2261.jpg,102,132,128,158,79
map2261.jpg,87,158,113,184,55
map2261.jpg,179,65,205,91,154
map2262.jpg,20,55,46,81,7
map2262.jpg,50,112,76,138,70
map2262.jpg,108,98,134,124,123
map2262.jpg,216,119,242,145,22
map2262.jpg,91,18,117,44,134
map2262.jpg,125,25,151,51,118
map2262.jpg,27,191,53,217,93
map2262.jpg,190,199,216,225,125
map2262.jpg,76,204,102,230,46
map2262.jpg,57,215,83,241,132
map2263.jpg,55,205,81,231,7
map2263.jpg,43,206,69,232,70
map2263.jpg,116,215,142,241,123
map2263.jpg,167,165,193,191,22
map2263.jpg,48,72,74,98,134
map2263.jpg,215,30,241,56,118
map2263.jpg,45,191,71,217,93
map2263.jpg,64,47,90,73,125
map2263.jpg,215,161,241,187,46
map2263.jpg,74,98,100,124,132
map2264.jpg,120,79,146,105,38
map2264.jpg,191,29,217,55,29
map2264.jpg,40,63,66,89,133
map2264.jpg,201,73,227,99,28
map2264.jpg,52,191,78,217,64
map2264.jpg,168,97,194,123,92
map2264.jpg,27,175,53,201,107
map2264.jpg,171,34,197,60,1
map2264.jpg,38,205,64,231,112
map2264.jpg,73,211,99,237,151
map2265.jpg,123,68,149,94,38
map2265.jpg,209,69,235,95,29
map2265.jpg,157,84,183,110,133
map2265.jpg,15,28,41,54,28
map2265.jpg,202,165,228,191,64
map2265.jpg,182,107,208,133,92
map2265.jpg,66,53,92,79,107
map2265.jpg,162,164,188,190,1
map2265.jpg,191,24,217,50,112
map2265.jpg,30,196,56,222,151
map2266.jpg,161,176,187,202,52
map2266.jpg,204,35,230,61,81
map2266.jpg,57,139,83,165,86
map2266.jpg,108,59,134,85,88
map2266.jpg,177,153,203,179,76
map2266.jpg,68,142,94,168,104
map2266.jpg,159,79,185,105,113
map2266.jpg,31,217,57,243,26
map2266.jpg,75,195,101,221,141
map2266.jpg,127,42,153,68,126
map2267.jpg,123,95,149,121,52
map2267.jpg,162,98,188,124,81
map2267.jpg,193,181,219,207,86
map2267.jpg,135,202,161,228,88
map2267.jpg,94,69,120,95,76
map2267.jpg,170,36,196,62,104
map2267.jpg,32,114,58,140,113
map2267.jpg,19,41,45,67,26
map2267.jpg,144,192,170,218,141
map2267.jpg,47,84,73,110,126
map2268.jpg,63,205,89,231,39
map2268.jpg,185,100,211,126,56
map2268.jpg,21,72,47,98,91
map2268.jpg,131,122,157,148,61
map2268.jpg,105,190,131,216,106
map2268.jpg,33,42,59,68,50
map2268.jpg,137,173,163,199,59
map2268.jpg,154,71,180,97,136
map2268.jpg,121,188,147,214,8
map2268.jpg,119,21,145,47,25
map2269.jpg,171,211,197,237,39
map2269.jpg,197,35,223,61,56
map2269.jpg,174,154,200,180,91
map2269.jpg,172,167,198,193,61
map2269.jpg,45,156,71,182,106
map2269.jpg,59,98,85,124,50
map2269.jpg,213,68,239,94,59
map2269.jpg,30,126,56,152,136
map2269.jpg,21,212,47,238,8
map2269.jpg,72,83,98,109,25
map2270.jpg,163,98,189,124,36
map2270.jpg,180,206,206,232,72
map2270.jpg,38,131,64,157,98
map2270.jpg,43,123,69,149,21
map2270.jpg,23,42,49,68,85
map2271.jpg,157,136,183,162,36
map2271.jpg,89,207,115,233,72
map2271.jpg,51,188,77,214,98
map2271.jpg,89,83,115,109,21
map2271.jpg,126,216,152,242,85
map2272.jpg,156,208,182,234,130
map2272.jpg,127,53,153,79,11
map2272.jpg,144,139,170,165,45
map2272.jpg,41,213,67,239,33
map2272.jpg,98,68,124,94,80
map2272.jpg,174,174,200,200,124
map2272.jpg,147,91,173,117,86
map2272.jpg,19,32,45,58,12
map2272.jpg,81,116,107,142,95
map2272.jpg,143,54,169,80,82
map2273.jpg,148,58,174,84,130
map2273.jpg,127,36,153,62,11
map2273.jpg,97,55,123,81,45
map2273.jpg,65,134,91,160,33
map2273.jpg,37,46,63,72,80
map2273.jpg,139,89,165,115,124
map2273.jpg,44,176,70,202,86
map2273.jpg,25,20,51,46,12
map2273.jpg,213,96,239,122,95
map2273.jpg,52,110,78,136,82
map2274.jpg,189,58,215,84,107
map2274.jpg,160,108,186,134,89
map2274.jpg,52,106,78,132,78
map2274.jpg,181,34,207,60,152
map2274.jpg,138,135,164,161,118
map2274.jpg,115,122,141,148,94
map2274.jpg,182,124,208,150,142
map2274.jpg,47,202,73,228,103
map2274.jpg,134,175,160,201,61
map2274.jpg,144,113,170,139,134
map2275.jpg,188,173,214,199,107
map2275.jpg,166,188,192,214,89
map2275.jpg,56,164,82,190,78
map2275.jpg,202,59,228,85,152
map2275.jpg,97,132,123,158,118
map2275.jpg,164,119,190,145,94
map2275.jpg,190,123,216,149,142
map2275.jpg,121,188,147,214,103
map2275.jpg,82,80,108,106,61
map2275.jpg,164,126,190,152,134
map2276.jpg,90,161,116,187,83
map2276.jpg,149,81,175,107,117
map2276.jpg,86,170,112,196,81
map2276.jpg,173,70,199,96,73
map2276.jpg,63,216,89,242,112
map2276.jpg,66,162,92,188,34
map2276.jpg,211,74,237,100,51
map2276.jpg,97,105,123,131,18
map2276.jpg,68,39,94,65,140
map2276.jpg,14,56,40,82,108
map2277.jpg,54,97,80,123,83
map2277.jpg,180,99,206,125,117
map2277.jpg,175,187,201,213,81
map2277.jpg,133,217,159,243,73
map2277.jpg,112,189,138,215,112
map2277.jpg,140,117,166,143,34
map2277.jpg,122,13,148,39,51
map2277.jpg,61,175,87,201,18
map2277.jpg,160,207,186,233,140
map2277.jpg,91,98,117,124,108
map2278.jpg,191,146,217,172,135
map2278.jpg,27,41,53,67,22
map2278.jpg,27,112,53,138,138
map2278.jpg,207,166,233,192,21
map2278.jpg,35,143,61,169,54
